query name,avg_round
return offset of the tile grid relative,0.0
return number of rows,1.0
return iterator,1.906
return copy of this localtime,1.385
return copy of this period,1.0
set fault string,0.0
return representation of values,0.0
specify key,0.0
return name of the data object,0.0
get signature value,1.0
return text,2.429
remove region of text,0.0
get constraints,0.0
initiate focus traversal operation,0.0
return copy of this date,1.0
schedule task,1.667
destroy object,1.8
treat case,1.0
return object,2.077
remove vetoablechangelistener,1.0
lowercase word,0.0
get value of the defaultbutton property,0.0
start element of legs,1.0
return array,4.408
write content of the select form element,0.0
append elements,1.0
return value of this atomiclong,1.5
return names of the children of this preference node,1.0
get enumeration,0.0
return model position,0.0
return classloaderrepository,1.0
deliver event,0.0
set transferhandler,0.0
construct channel,0.0
return array,4.408
create soapelement object,2.0
return error stream,0.0
create object,1.571
default actions,0.0
set discriminator,0.0
compare stubs,0.0
return name of the authority,0.0
create raster,1.846
display error output,0.0
return index of child,0.0
return path,2.0
return renderer,1.0
install receiver,0.0
return type of unboxed values of a given type,0.0
return set of extension keys,0.0
return mask,1.0
return tagged data element,0.0
set coordinates,1.0
bind name,1.571
return description of the underlying formatters,0.0
return expression,1.0
return source drop actions,0.0
test pathname,0.0
underline view,0.0
return look,1.667
return array of the popupmenulisteners,0.0
generate secret,0.0
return sum of arguments,1.0
return border of this component,0.0
delete file object,0.0
create writableraster,1.444
return shadow color of the bevel border,1.0
return object,2.077
return copy of this period,1.0
return array of the objects,1.947
return value of this integer,1.667
return parent logger of the loggers,0.0
return component,3.712
call paint(g,1.0
produce method handle,1.636
get message type,0.0
return copy of this clock,0.0
return array,4.408
set role,1.667
return refresh rate of the display,0.0
return string representation of values,0.0
paint background of a check box,0.0
return attribute value,1.0
return name,2.537
return data element array representation of a pixel,1.75
remove component,1.562
return height of the box,0.0
set tabset,0.0
set address,0.0
create thread,0.0
add component,1.8
retrieve attribute,2.235
read byte of data,2.0
retrieve password,0.0
return character,1.786
return user text font,0.0
specify values,0.0
get instant of the clock,1.0
return child of this preference node,0.0
call input verifier,0.0
set input source,1.667
write string,1.913
return elements of the dynarray,1.0
obtain decay time,0.0
open line,1.0
write value,1.929
get inputstream,1.0
handle windowgainedfocus event,0.0
return hardware address of the interface,0.0
free seriablearray object,0.0
return currency format,1.0
return annotation string,0.0
perform check(s ),0.0
report property changes,1.5
return provider of this key factory object,0.0
associate identifier,1.0
set number of columns,1.0
retrieve object identifier string,0.0
set parameter,1.186
pass properties,1.0
return value,3.896
return copy of this localtime,1.385
return principal,1.0
put value of the named short field,0.0
return object,2.077
paint border of a menu item,0.0
return descriptor array,0.0
return name of the modifier,0.0
return instance of the implementation,0.0
transform raster,0.0
set number of rows,1.778
set parameter,1.186
return layeredpane object,1.0
return string,4.137
return name,2.537
handle event,1.0
set properties,1.0
set parameters,1.0
return nodelist of the descendant elements,0.0
create doublestream,1.0
return file position,0.0
get representation,0.0
add values,1.4
return version of the opentype font,0.0
return value,3.896
add metadataelement,0.0
return modulus,1.0
return length of the sequence,0.0
set schemalocation,0.0
write sql xml value,0.0
return erasure of a type,0.0
set value of synchronization state,0.0
obtain instance of date,0.0
return hash code,1.386
return clone of this serialstruct,0.0
call method,2.0
produce method handle,1.636
close context,0.0
append image,0.0
connect socket,1.0
return highlight color of the bevel border,2.0
create pathiterator,0.0
return distance,1.0
insert element,2.146
return copy of this zoneddatetime,1.32
remove binding,1.0
return index of the first character,1.0
retrieve attachmentpart objects,0.0
notify input method,0.0
convert bigdecimal,1.6
add scrollbar,0.0
modify attributes,1.0
return coordinate of the framing rectangle of the shape,1.0
set permission,0.0
indicate value of the attr node,1.0
return height of the renderedimage,0.0
return number of unallocated bytes,0.0
return class object,1.917
add actionlistener,1.0
create jlist,0.0
set parameter,1.186
return handshake status,0.0
lay container,1.714
write attribute,1.235
paint border of the track of a scrollbar,0.0
return java language modifiers,1.0
create menu item,1.0
return object of the same type,1.667
return child,2.0
return foreground color,1.0
release resources,1.0
provide file,0.0
establish database connection,1.0
acquire lock,1.636
initialize transformservice,1.0
set time,1.667
return menu text font,0.0
read sequence of bytes,1.5
set reader,0.0
set array of integer pixels,0.0
render caret,1.0
get focus,0.0
return stream,2.421
install listeners,1.286
return number of thumbnails,1.0
create registry instance,0.0
close memorycacheimageinputstream,0.0
set minimum,1.667
construct object,0.0
honor suites preference,0.0
obtain length of the audio data,0.0
get soap,0.0
get value,1.474
generate object,1.0
return copy of this zoneddatetime,1.32
return set of characteristics of this spliterator,0.0
return mbeaninfo,0.0
configure parser,0.0
return float array,1.0
return uid instance,0.0
return stream,2.421
return issuer value,1.0
write byte,2.188
obtain name of the resource,0.0
return names of the ssl cipher suites,0.0
loop playback,0.0
get index,1.5
get accessiblecontext,1.0
write array of idl longs,0.0
create char buffer,1.0
return object,2.077
return object,2.077
set list of properties,0.0
throw securityexception,1.0
update file permissions,0.0
return view of the property entries,0.0
return mac object,0.0
return value of an int value,0.0
return string representation of the contents of this acl entry,0.0
paint foreground of an arrow button,0.0
return number of elements,1.0
subtract period,0.0
set item,1.5
back buffer,0.0
return hash code value of this rowid object,0.0
set component,2.417
set command name,0.0
visit none,0.0
retrieve name of the member,0.0
throw awterror,0.0
return intstream,1.9
retrieve attributes view of the type value mappings,0.0
set pairwise,0.0
append text of a date time field,1.667
get attribute of this monitor notification,0.0
create spliterator,2.773
schedule task,1.667
return hash code,1.386
return object representation of the string text,0.0
set family,0.0
return copy of this treemap instance,0.0
add element,1.571
return description of the item,0.0
return coordinate of this point2d,0.0
compile script,0.0
move caret position,1.0
return attribute value of the attribute,0.0
get range of valid values,1.0
render model,1.0
return array,4.408
receive notification of a warning,0.0
return service principal,0.0
read byte,1.667
write string,1.913
set size of the visible part of the view,0.0
return string representation of this compositedata instance,0.0
return name,2.537
return enumeration of the permission objects,0.0
set position,2.579
dictate characters,0.0
read value,1.0
return array of arrays of annotations,0.0
set system property,0.0
get password,1.0
return set of policy qualifiers,0.0
paint radio button,0.0
construct soundbank,1.0
implement putfloat method,0.0
get paragraph element,1.0
back object,0.0
return algorithmparameterspec object,0.0
return collection,1.75
configure engine,1.0
obtain midi message data,0.0
create endpoint,1.0
return linemetrics object,1.0
return value,3.896
return list of strings,0.0
test equality of two http cookies,0.0
support monitoring of compilation time,0.0
return text of the suggested completion,0.0
send frame,0.0
add duration,1.0
set element,2.0
get chronology of this date,0.0
update value,1.545
return dataflavors,2.0
invoke getfileview method,0.0
find occurrence of the specified pattern,0.0
return event,2.214
return point of the arc,0.0
create glue component,1.0
return key,2.136
return filetime,0.0
return color c1,0.0
return string representation of this jpasswordfield,0.0
call dragexit,1.0
get time of day of the transition,0.0
issue ticket,0.0
get form method type,0.0
return text highlight color,0.0
create modelmbeannotificationinfo,0.0
compare ldapname,0.0
return char value,1.0
return name of the class,1.0
add object,1.583
return copy of this duration,1.0
remove tasks,1.0
remove typecode object,0.0
get signature,1.0
add celleditorlistener,1.0
return input parameters,0.0
create attr of the given name,0.0
obtain class of the line,0.0
return platform,0.0
remove item,1.0
throw unsupportedoperationexception,1.0
return identifier,1.583
wrap array,1.5
create object reference,0.0
compare object,1.623
call newinstance method,0.0
get schema object,0.0
obtain end position of the loop,0.0
return size of the jfilechooser,1.0
return name of this type element,1.0
return policy,1.6
return string,4.137
compare url,0.0
compare serialdatalink,0.0
create attribute,0.0
return resource bundle,1.0
visit type value,0.0
return uri,2.444
return parameter,1.923
retrieve head of this queue,1.0
convert character argument,1.0
transform source bufferedimage,0.0
add resource bundle,0.0
compare char values,0.0
